event_id,event_date,category,title,agenda_name,status,has_video,video_url,duration_minutes,has_agenda,agenda_pdf_url,minutes_pdf_url,location
6441,2026-08-04,Town Board,Town Board Meeting,Agenda for Town Board Meeting 8/4/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/a1e6428b1d.mp4,169,True,https://riverheadny.portal.civicclerk.com/event/6441/files/agenda/6011,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6122,2026-08-04,Pre-Submission Conferences,Pre-Submission Conferences,8.4.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6122/files/agenda/6051,,
6490,2026-07-30,Town Board Work Session,Town Board Work Session,Work Session Agenda 7-30-26,Published,True,https://cpmedia.azureedge.net/riverheadny/44dce53a-023e-4e49-8577-8ae05a7df678.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6490/files/agenda/6050,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6121,2026-07-28,Pre-Submission Conferences,Pre-Submission Conferences,7.28.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6121/files/agenda/6029,,
3892,2026-07-23,Zoning Board of Appeals,Zoning Board of Appeals,"July 23, 2026 Zoning Board of Appeals",Published,True,https://cpmedia.azureedge.net/riverheadny/d2ca54ce-16bc-45d6-bb28-3b1ee3eca417.mp4,,True,https://riverheadny.portal.civicclerk.com/event/3892/files/agenda/6022,,
6489,2026-07-23,Town Board Work Session,Town Board Work Session,Work Session Agenda 7-23-26,Published,True,https://cpmedia.azureedge.net/riverheadny/6958d1f4-af62-4136-a0a1-8e22e93add2c.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6489/files/agenda/6026,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6071,2026-07-22,Architectural Review Board,Architectural Review Board,"July 22, 2026",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6071/files/agenda/6024,,
6453,2026-07-21,Town Board,Town Board Meeting,Agenda for Town Board Meeting 7/21/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/7a4df4ff47.mp4,100,True,https://riverheadny.portal.civicclerk.com/event/6453/files/agenda/6002,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6543,2026-07-21,Community Development Agency,Community Development Agency Meeting,Agenda for Community Development Agency 07/21/2026,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6543/files/agenda/6012,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6120,2026-07-21,Pre-Submission Conferences,Pre-Submission Conferences,"July 21, 2026",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6120/files/agenda/6023,,
6531,2026-07-16,Planning Board,Planning Board Meeting,"July 16, 2026",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6531/files/agenda/6018,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6488,2026-07-16,Town Board Work Session,Town Board Work Session,Work Session Agenda 7-16-26,Published,True,https://cpmedia.azureedge.net/riverheadny/2f8c7ce4-deee-416a-9dca-13bd67b52ca3.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6488/files/agenda/6021,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6119,2026-07-14,Pre-Submission Conferences,Pre-Submission Conferences,7.14.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6119/files/agenda/6020,,
3879,2026-07-09,Zoning Board of Appeals,Zoning Board of Appeals,"July 9, 2026 Zoning Board of Appeals",Published,True,https://cpmedia.azureedge.net/riverheadny/4f998db4-d0e6-4a69-8e5e-ad5fd5c09d8b.mp4,,True,https://riverheadny.portal.civicclerk.com/event/3879/files/agenda/6014,,
6611,2026-07-08,Town Board Work Session,Town Board Work Session,Work Session Agenda 7-8-26,Published,True,https://cpmedia.azureedge.net/riverheadny/4d3c20bc-c40e-4f0a-9c38-f0bfcdc0597e.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6611/files/agenda/6016,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6440,2026-07-07,Town Board,Town Board Meeting,Agenda for Town Board Meeting 7/7/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/9e48833430.mp4,106,True,https://riverheadny.portal.civicclerk.com/event/6440/files/agenda/5995,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6118,2026-07-07,Pre-Submission Conferences,Pre-Submission Conferences,7.7.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6118/files/agenda/6015,,
6519,2026-07-02,Planning Board,Planning Board Meeting,"July 2, 2026",Published,True,https://cpmedia.azureedge.net/riverheadny/ed557709-2ba8-4b44-9274-977bff177777.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6519/files/agenda/6009,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6486,2026-07-02,Town Board Work Session,Town Board Work Session,Work Session Agenda 6-30-26,Published,True,https://cpmedia.azureedge.net/riverheadny/ea593a2e-ae68-4609-8d14-5f7712aa8bd7.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6486/files/agenda/6013,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6117,2026-06-30,Pre-Submission Conferences,Pre-Submission Conferences,6.30.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6117/files/agenda/6010,,
3891,2026-06-25,Zoning Board of Appeals,Zoning Board of Appeals,"June 25, 2026 Zoning Board of Appeals",Published,True,https://cpmedia.azureedge.net/riverheadny/3d7bad15-6ea1-4de3-97dc-48e87b5f315e.mp4,,True,https://riverheadny.portal.civicclerk.com/event/3891/files/agenda/6006,,
6485,2026-06-25,Town Board Work Session,Town Board Work Session,Work Session Agenda 6-26-26,Published,True,https://cpmedia.azureedge.net/riverheadny/42c31e24-4039-4a91-a3ee-f4daa0b34d27.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6485/files/agenda/6008,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6427,2026-06-24,Architectural Review Board,Architectural Review Board,"June 24, 2026",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6427/files/agenda/6004,,"4 W Second Street, Riverhead, NY"
6610,2026-06-23,Town Board,Special Town Board Meeting,Special Town Board Meeting 6/23/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/52dcfa6df7.mp4,18,True,https://riverheadny.portal.civicclerk.com/event/6610/files/agenda/6007,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6116,2026-06-23,Pre-Submission Conferences,Pre-Submission Conferences,6.23.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6116/files/agenda/6005,,
6530,2026-06-18,Planning Board,Planning Board Meeting,"June 18, 2026",Published,True,https://cpmedia.azureedge.net/riverheadny/04678ffb-be26-4277-80ac-4d18957d4d2c.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6530/files/agenda/6000,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6484,2026-06-18,Town Board Work Session,Town Board Work Session,Work Session Agenda 6-18-26,Published,True,https://cpmedia.azureedge.net/riverheadny/204635b5-5577-4036-84d6-7ad8e8efa2cd.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6484/files/agenda/6003,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6452,2026-06-16,Town Board,Town Board Meeting,Agenda for Town Board Meeting 6/16/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/8f8685f92c.mp4,102,True,https://riverheadny.portal.civicclerk.com/event/6452/files/agenda/5980,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6542,2026-06-16,Community Development Agency,Community Development Agency Meeting,Agenda For Community Development Agency 6/16/2026,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6542/files/agenda/5981,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6115,2026-06-16,Pre-Submission Conferences,Pre-Submission Conferences,"June 16, 2026",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6115/files/agenda/6001,,
3878,2026-06-11,Zoning Board of Appeals,Zoning Board of Appeals,"June 11, 2026 Zoning Board of Appeals",Published,True,https://cpmedia.azureedge.net/riverheadny/aed59798-e3cc-4b44-a620-59e153f632b4.mp4,,True,https://riverheadny.portal.civicclerk.com/event/3878/files/agenda/5997,,
6483,2026-06-11,Town Board Work Session,Town Board Work Session,Work Sesion Agenda 6-11-26,Published,True,https://cpmedia.azureedge.net/riverheadny/56af3fa0-f329-4b86-893f-56c95dc83c69.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6483/files/agenda/5999,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6609,2026-06-10,Town Board,Special Town Board Meeting,Special Town Board Meeting 6/10/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/c3ea2d2a17.mp4,159,True,https://riverheadny.portal.civicclerk.com/event/6609/files/agenda/5986,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6114,2026-06-09,Pre-Submission Conferences,Pre-Submission Conferences,6.9.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6114/files/agenda/5998,,
6518,2026-06-04,Planning Board,Planning Board Meeting,"June 4, 2026",Published,True,https://cpmedia.azureedge.net/riverheadny/4adc5568-c152-45c7-b68f-0c24caa6b1ac.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6518/files/agenda/5993,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6482,2026-06-04,Town Board Work Session,Town Board Work Session,Work Session Agenda 6-4-26,Published,True,https://cpmedia.azureedge.net/riverheadny/a84e8666-fedd-47b0-8f3b-cc9a188dda4e.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6482/files/agenda/5996,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6439,2026-06-02,Town Board,Town Board Meeting,Agenda for Town Board Meeting 6/2/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/c9dba7d000.mp4,148,True,https://riverheadny.portal.civicclerk.com/event/6439/files/agenda/5974,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6113,2026-06-02,Pre-Submission Conferences,Pre-Submission Conferences,6.2.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6113/files/agenda/5994,,
3890,2026-05-28,Zoning Board of Appeals,NO MEETING - Zoning Board of Appeals - CANCELED,"NO MEETING May 28, 2026 Zoning Board of Appeals - Canceled",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/3890/files/agenda/5989,,
6481,2026-05-28,Town Board Work Session,Town Board Work Session,Work Session Agenda 5-28-26,Published,True,https://cpmedia.azureedge.net/riverheadny/820e57c5-4894-4df6-9fa3-3f5b7015097f.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6481/files/agenda/5992,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6069,2026-05-27,Architectural Review Board,Architectural Review Board,"May 27, 2026",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6069/files/agenda/5990,,
6112,2026-05-26,Pre-Submission Conferences,Pre-Submission Conferences,5.26.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6112/files/agenda/5991,,
6529,2026-05-21,Planning Board,Planning Board Meeting,"May 21, 2026",Published,True,https://cpmedia.azureedge.net/riverheadny/b854dddb-8a2d-4167-a7dc-f31c708ca3b7.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6529/files/agenda/5985,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6480,2026-05-21,Town Board Work Session,Town Board Work Session,Work Session Agenda 5-21-26,Published,True,https://cpmedia.azureedge.net/riverheadny/370a2088-9906-4963-aa89-1ab8c0256d94.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6480/files/agenda/5988,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6451,2026-05-20,Town Board,Town Board Meeting,Agenda for Town Board Meeting 5/20/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/7eee54515d.mp4,247,True,https://riverheadny.portal.civicclerk.com/event/6451/files/agenda/5966,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6541,2026-05-20,Community Development Agency,Community Development Agency Meeting,Community Development Agency Meeting 5/20/2026,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6541/files/agenda/5967,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6111,2026-05-19,Pre-Submission Conferences,Pre-Submission Conferences,5.19.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6111/files/agenda/5987,,
3877,2026-05-14,Zoning Board of Appeals,Zoning Board of Appeals,"May 14, 2026 Zoning Board of Appeals",Published,True,https://cpmedia.azureedge.net/riverheadny/2a523891-31a2-459f-ab12-632ffd870d93.mp4,,True,https://riverheadny.portal.civicclerk.com/event/3877/files/agenda/5982,,
6479,2026-05-14,Town Board Work Session,Town Board Work Session,Work Session Agenda 5-14-26,Published,True,https://cpmedia.azureedge.net/riverheadny/b602b1c2-5cbd-47f1-bbe4-3e9a9a299a8c.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6479/files/agenda/5984,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6110,2026-05-12,Pre-Submission Conferences,Pre-Submission Conferences,5.12.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6110/files/agenda/5983,,
6517,2026-05-07,Planning Board,Planning Board Meeting,"May 7, 2026",Published,True,https://cpmedia.azureedge.net/riverheadny/de3275af-0d0f-48c1-9703-b048c9203be7.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6517/files/agenda/5976,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6478,2026-05-07,Town Board Work Session,Town Board Work Session,Work Session 5-7-26,Published,True,https://cpmedia.azureedge.net/riverheadny/b527fa7f-c453-407b-a059-62edc716c91a.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6478/files/agenda/5979,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6438,2026-05-05,Town Board,Town Board Meeting,Agenda for Town Board Meeting 5/5/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/f2e3e60e93.mp4,156,True,https://riverheadny.portal.civicclerk.com/event/6438/files/agenda/5953,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6109,2026-05-05,Pre-Submission Conferences,Pre-Submission Conferences,5.5.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6109/files/agenda/5978,,
6477,2026-04-30,Town Board Work Session,Town Board Work Session,Work Session Agenda 4-30-26,Published,True,https://cpmedia.azureedge.net/riverheadny/8e9bac30-2d9f-4141-b930-6311af46740f.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6477/files/agenda/5977,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6108,2026-04-28,Pre-Submission Conferences,Pre-Submission Conferences,4.28.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6108/files/agenda/5975,,
3889,2026-04-23,Zoning Board of Appeals,Zoning Board of Appeals,"April  23, 2026 Zoning Board of Appeals",Published,True,https://cpmedia.azureedge.net/riverheadny/921a0baa-cebf-44b6-9d4f-1e86d6acb80a.mp4,,True,https://riverheadny.portal.civicclerk.com/event/3889/files/agenda/5970,,
6476,2026-04-23,Town Board Work Session,Town Board Work Session,Work Session 4-23-26,Published,True,https://cpmedia.azureedge.net/riverheadny/6206098e-a4e3-4437-99b9-3ba0d916c875.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6476/files/agenda/5973,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6425,2026-04-22,Architectural Review Board,Architectural Review Board,"April 22, 2026",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6425/files/agenda/5971,,"4 W Second Street, Riverhead, NY"
6450,2026-04-21,Town Board,Town Board Meeting,Agenda for Town Board Meeting 4/21/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/fa5c64797e.mp4,103,True,https://riverheadny.portal.civicclerk.com/event/6450/files/agenda/5946,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6540,2026-04-21,Community Development Agency,Community Development Agency Meeting,Community Development Agency Meeting 4/21/2026,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6540/files/agenda/5952,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6107,2026-04-21,Pre-Submission Conferences,Pre-Submission Conferences,4.21.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6107/files/agenda/5972,,
6528,2026-04-16,Planning Board,Planning Board Meeting,"April 16, 2026",Published,True,https://cpmedia.azureedge.net/riverheadny/a00658ed-eb25-43a1-af99-aebcdd6d90e2.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6528/files/agenda/5964,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6475,2026-04-16,Town Board Work Session,Town Board Work Session,Work Session 4-16-26,Published,True,https://cpmedia.azureedge.net/riverheadny/179022f4-9543-4bef-8913-5f198cb20fb5.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6475/files/agenda/5969,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6106,2026-04-14,Pre-Submission Conferences,Pre-Submission Conferences,"April 14, 2026 Pre-Submission",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6106/files/agenda/5968,,
3876,2026-04-09,Zoning Board of Appeals,Zoning Board of Appeals,"April 9, 2026 Zoning Board of Appeals",Published,True,https://cpmedia.azureedge.net/riverheadny/d852752f-aa6d-4970-9ecd-aba9d1595a0f.mp4,,True,https://riverheadny.portal.civicclerk.com/event/3876/files/agenda/5962,,
6474,2026-04-09,Town Board Work Session,Town Board Work Session,Work Session 4-9-26,Published,True,https://cpmedia.azureedge.net/riverheadny/6754b9b2-1c02-4023-aae6-f34e5a16312f.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6474/files/agenda/5965,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6437,2026-04-07,Town Board,Town Board Meeting,Agenda for Town Board Meeting 4/7/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/463bb347aa.mp4,152,True,https://riverheadny.portal.civicclerk.com/event/6437/files/agenda/5945,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6105,2026-04-07,Pre-Submission Conferences,Pre-Submission Conferences,4.7.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6105/files/agenda/5963,,
6516,2026-04-02,Planning Board,Canceled Planning Board Meeting,"NO MEETING CANCELED APRIL 2, 2026 PLANNING BAORD",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6516/files/agenda/5959,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6473,2026-04-02,Town Board Work Session,Town Board Work Session,Work Session 4-2-26,Published,True,https://cpmedia.azureedge.net/riverheadny/90523f09-b780-4041-aa79-d3adb60a3d82.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6473/files/agenda/5961,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6104,2026-03-31,Pre-Submission Conferences,Pre-Submission Conferences,3.31.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6104/files/agenda/5960,,
3888,2026-03-26,Zoning Board of Appeals,Zoning Board of Appeals,"March 26, 2026 Zoning Board of Appeals",Published,True,https://cpmedia.azureedge.net/riverheadny/17950020-27e8-4b95-9f2b-fedb23148271.mp4,,True,https://riverheadny.portal.civicclerk.com/event/3888/files/agenda/5955,,
6472,2026-03-26,Town Board Work Session,Town Board Work Session,Work Session 3-26-26,Published,True,https://cpmedia.azureedge.net/riverheadny/b92d8471-1c7f-45cd-b80a-828e6b59ef66.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6472/files/agenda/5958,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6067,2026-03-25,Architectural Review Board,Architectural Review Board,"March 25, 2026",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6067/files/agenda/5957,,
6103,2026-03-24,Pre-Submission Conferences,Pre-Submission Conferences,3.24.26 Pre-Submission,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6103/files/agenda/5956,,
6527,2026-03-19,Planning Board,Planning Board Meeting,"March 19, 2026",Published,True,https://cpmedia.azureedge.net/riverheadny/6ca4f983-52d4-416d-8f05-4b534e1474c0.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6527/files/agenda/5950,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6471,2026-03-19,Town Board Work Session,Town Board Work Session,Work Session 3-19-26,Published,True,https://cpmedia.azureedge.net/riverheadny/24cc8eca-fd71-45ec-bc77-0786221b629d.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6471/files/agenda/5954,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6449,2026-03-17,Town Board,Town Board Meeting,Agenda for Town Board Meeting 3/17/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/06fbb07106.mp4,93,True,https://riverheadny.portal.civicclerk.com/event/6449/files/agenda/5928,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6539,2026-03-17,Community Development Agency,Community Development Agency Meeting,Community Development Agency Meeting 3/17/2026,Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6539/files/agenda/5929,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6102,2026-03-17,Pre-Submission Conferences,Pre-Submission Conferences,"March 17, 2026",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6102/files/agenda/5951,,
3875,2026-03-12,Zoning Board of Appeals,Canceled - Zoning Board of Appeals,"March 12, 2026 Zoning Board of Appeals",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/3875/files/agenda/5947,,
6470,2026-03-12,Town Board Work Session,Town Board Work Session,Work Session Agenda 3-12-26,Published,True,https://cpmedia.azureedge.net/riverheadny/559e48ca-2038-40fe-bef5-cfc1f930fca1.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6470/files/agenda/5949,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6101,2026-03-10,Pre-Submission Conferences,Pre-Submission Conferences,"March 10, 2026",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6101/files/agenda/5948,,
6515,2026-03-05,Planning Board,Planning Board Meeting,"March 5, 2026",Published,True,https://cpmedia.azureedge.net/riverheadny/79103c5c-3729-4e2d-9e0b-d2dc8c353c24.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6515/files/agenda/5941,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6469,2026-03-05,Town Board Work Session,Town Board Work Session,Work Session 3-5-26,Published,True,https://cpmedia.azureedge.net/riverheadny/2664c832-36e6-44f8-b8ed-5ae2ed7a6c38.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6469/files/agenda/5944,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6436,2026-03-03,Town Board,Town Board Meeting,Agenda for Town Board Meeting 3/3/2026,Published,True,https://cpmedia.azureedge.net/riverheadny/3750867da9.mp4,60,True,https://riverheadny.portal.civicclerk.com/event/6436/files/agenda/5921,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6100,2026-03-03,Pre-Submission Conferences,Pre-Submission Conferences,"March 3, 2026 Pre-Submission",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6100/files/agenda/5943,,
3887,2026-02-26,Zoning Board of Appeals,Zoning Board of Appeals,"February 26, 2026",Published,True,https://cpmedia.azureedge.net/riverheadny/6949f48f-6d74-4b7b-8c35-689b51703940.mp4,,True,https://riverheadny.portal.civicclerk.com/event/3887/files/agenda/5939,,
6468,2026-02-26,Town Board Work Session,Town Board Work Session,Work Session 2-26-26,Published,True,https://cpmedia.azureedge.net/riverheadny/b8c9a7c2-68c4-44c5-8d63-183d98422d05.mp4,,True,https://riverheadny.portal.civicclerk.com/event/6468/files/agenda/5942,,"Riverhead Town Hall, 4 West Second Street, Riverhead, NY"
6423,2026-02-25,Architectural Review Board,Architectural Review Board,"February 25, 2026",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6423/files/agenda/5938,,"4 W Second Street, Riverhead, NY"
6099,2026-02-24,Pre-Submission Conferences,Pre-Submission Conferences,"February 24, 2026",Published,False,,,True,https://riverheadny.portal.civicclerk.com/event/6099/files/agenda/5940,,
